transaction	agent_name	agent_dbpedia_id	agent_freebase_id	agent_crunchbase_id	recipient_name	recipient_dbpedia_id	recipient_freebase_id	recipient_crunchbase_id	fin_value	currency	date	sentence	sentence_id	score
acquisition	Walt Disney Company	Walt_Disney_Motion_Pictures_Group Walt_Disney_Company Walt_Disney_Studios_Motion_Pictures Walt_Disney_Pictures The_Walt_Disney_Company Buena_Vista_International Buena_Vista_Distribution	/m/01795t /m/013r16 /m/04r7gt /m/054g1r /m/09b3v	organization/the-walt-disney-corporation organization/the-walt-disney-studios organization/the-walt-disney-company organization/walt-disney organization/walt-disney-company	CBS	CBS_Interactive CBS Columbia_Broadcasting_System CNET	/m/0dql58k /m/0nbgd6y /m/0f25q1 /m/02259q /m/09d5h	organization/cnetnetworks organization/cbs-interactive organization/cbs organization/cnet organization/cbs-mobile	19000000000.0	USD	1995	Vertical integration makes a lot of sense, he said, pointing to the Walt Disney Company's $19 billion acquisition of Capital Cities/ABC Inc., Ted Turner's interest in CBS and the creation of networks by the owners of the Fox, Warner Brothers and Paramount studios.	1995-8-26_0784801-offset_2483-r1-e1-s1-t1-p3_acquisition.01-5	None
acquisition	I.B.M.	International_Business_Machines IBM	/m/03sc8	organization/i-b-m organization/international-business-machines organization/ibm	Corp	News_Corp	/m/0vsck0t /m/09n5fjr		6000000	USD	1989	* I.B.M., Armonk, N.Y., acquired a minority equity interest in IBS-Image Business Systems Corp., a New York applications software developer, for $6 million.	1989-6-24_0260951-offset_727-r1-e1-s1-t1-p4_acquire.01-0	None
acquisition	Nike	Nike,_Inc.	/m/0lwkh	organization/nike	Converse		/m/0140d2		305000000.0	USD	2003	For $305 million, Nike is buying Converse, a century-old footwear company and maker of the celebrated ''Chuck Taylor All-Star'' shoe.	2003-7-10_1503467-offset_198-r1-e1-s1-t1-p1_buy.01-0	None
acquisition	EBay	EBay	/m/0z90c	organization/ebay	Group	Tata_Motors Tata_Communications Tata_Group	/m/014lk3 /m/03jxtm /m/04338k	organization/group-software organization/tata-communications organization/tata-motors	100000000.0	USD	2001	EBay Seen in Deal for French Rival  EBay is close to acquiring the French online auctioneer iBazar Group for just less than $100 million, people close to the talks said.	2001-2-21_1272459-offset_1809-r1-e1-s1-t1-p1_acquire.01-0	None
acquisition	Intel	Intel_Corporation Intel	/m/03s7h	organization/intel	Digital	Digital_Equipment_Corporation	/m/026v5	organization/digital-management organization/digital-equipment-corporation organization/dec organization/digital-ventures organization/digital-media organization/digital-interactive organization/digital-media-technologies	700000000.0	USD	1997	Intel will buy Digital's chip-making operations for $700 million and pay the computer maker royalties. . . .	1997-11-2_0969974-offset_4161-r1-e1-s1-t1-p4_buy.01-0	None
acquisition	Cisco	Cisco_Systems	/m/0dmtp	organization/cisco-systems organization/cisco	Amteva Technologies		/m/02q4_p_	organization/amteva-technologies	159000000.0	USD	1999	During the quarter, Cisco completed the acquisition of Amteva Technologies Inc., an Internet services company, for approximately $159 million and took a one-time charge of $81 million.	1999-8-11_1129916-offset_1423-r1-e1-s1-t1-p1_acquisition.01-1	None
acquisition	I.B.M.	International_Business_Machines IBM	/m/03sc8	organization/i-b-m organization/international-business-machines organization/ibm	, General Motors	General_Motors_Corporation General_Motors	/m/035nm /m/09mb7ss	organization/general-motors	1400000000.0	USD	2001	Among them are I.B.M., which could receive $1.4 billion, General Motors, which could receive $832 million, and General Electric, which could get $671 million.	2001-10-25_1336865-offset_3459-r1-e1-s1-t1-p2_receive.01-0	None
acquisition	Systems	Adobe_Systems	/m/0vlf	organization/adobe-systems	Ltd.	Changhong Choya_Umeshu	/m/0cllnz7 /m/0cll35n /m/0ndskml /m/027fgf1 /m/0c3_5t9 /m/0h_9bkt /m/0fn6yy /m/0ds5rqm		22000000.0	USD	1996	OLSTEN CORP., Melville, L.I., a staffing company, said its IMI Systems subsidiary had acquired Harvey Consultants Ltd. of Burton-on-Trent, England, a consulting and staffing company with annual revenues of more than $22 million.	1996-9-20_0878369-offset_504-r1-e1-s1-t1-p1_acquire.01-2	None
acquisition	Cisco Systems	Cisco_Systems	/m/0dmtp	organization/cisco-systems organization/cisco	Cerent Corporation	Cerent_Corporation	/m/03dztxp /m/02682dm		7000000000.0	USD	1999	When Cisco Systems Inc. agreed to acquire the Cerent Corporation in August for almost $7 billion, many everyday investors had a common reaction: What is Cerent?	1999-10-22_1147237-offset_0-r1-e1-s1-t1-p3_acquire.01-1	None
acquisition	eBay	EBay	/m/0z90c	organization/ebay	Siebel	Siebel Siebel_Systems	/m/02dxq6 /m/04svnf	organization/siebel organization/siebel-2	2600000000.0	USD	2005	While Wall Street has been abuzz about a recent run of high-profile mergers and acquisitions, many of them -- including yesterday's $5.8 billion acquisition of Siebel by Oracle, eBay's $2.6 billion buyout of Skype and Wachovia's $3.4 billion acquisition of Westcorp -- happen to be pretty humdrum.	2005-9-13_1701764-offset_33-r1-e1-s1-t1-p2_acquisition.01-2	None
acquisition	Real		/m/02vkm7h /m/05h2qkd	organization/real-media organization/realnetworks	Norman		/m/02x34lz	organization/norman-asa organization/norman-technologies	20000	USD	1996	In Seattle, Real Change took on the Mayor, Norman Rice, last year after the city cut $20,000 from the budget of a local hot line for tenants.	1997-3-31_0919469-offset_2485-r1-e1-s1-t1-p1_take.01-0	None
acquisition	I.B.M.	International_Business_Machines IBM	/m/03sc8	organization/i-b-m organization/international-business-machines organization/ibm	Systems	Adobe_Systems	/m/0vlf	organization/adobe-systems	6000000	USD	1989	* I.B.M., Armonk, N.Y., acquired a minority equity interest in IBS-Image Business Systems Corp., a New York applications software developer, for $6 million.	1989-6-24_0260951-offset_727-r1-e1-s1-t1-p4_acquire.01-0	None
acquisition	Nokia	Nokia_Siemens_Networks Nokia	/m/05b5c /m/0dwtpj	organization/nokia-ventures organization/nokia organization/nokia-networks organization/nokia-siemens-networks organization/nokia-mobile	SanDisk	SanDisk	/m/039m_g	organization/sandisk	39.99	USD	2005	For example, my Nokia 6230 phone from Cingular accepts standard MultiMedia Cards (SanDisk 256MB MMC Card, $39.99 at www.sandisk.com)	2005-8-21_1696193-offset_2295-r1-e1-s1-t1-p1_accept.01-0	None
acquisition	Symantec	Symantec_Corporation Symantec	/m/01zpmq	organization/symantec	Peter Norton Computing	Peter_Norton_Computing	/m/04gb0v		70000000.0	USD	1990	Symantec agreed to acquire Peter Norton Computing for Symantec common stock valued at about $70 million.	1990-5-15_0353607-offset_2781-r1-e1-s1-t1-p4_acquire.01-1	None
acquisition	CBS	CBS_Interactive CBS Columbia_Broadcasting_System CNET	/m/0dql58k /m/0nbgd6y /m/0f25q1 /m/02259q /m/09d5h	organization/cnetnetworks organization/cbs-interactive organization/cbs organization/cnet organization/cbs-mobile	Warner Brothers	Warner_Bros. Warner_Bros._Entertainment Warner_Brothers Warner_Bros	/m/086k8	organization/warner-bros	2500000	USD	2006	Despite cutting the series from its schedule after three weeks, CBS had a commitment to buy several more episodes, which Warner Brothers had spent handily to produce -- well over $2.5 million a show, according to people close to the production.	2006-10-23_1799219-offset_5840-r1-e1-s1-t1-p6_buy.01-4	None
acquisition	International Business Machines	International_Business_Machines IBM	/m/03sc8	organization/i-b-m organization/international-business-machines organization/ibm	creative			organization/creative-media	150000000.0	USD	1988	The six advertising agencies that have been selected as finalists for the International Business Machines account, billing in the neighborhood of $150 million, are scheduled to receive identical creative assignments this week.	1988-7-11_0160579-offset_233-r1-e1-s1-t1-p5_receive.01-5	None
acquisition	I.B.M.	International_Business_Machines IBM	/m/03sc8	organization/i-b-m organization/international-business-machines organization/ibm	people		/m/0dmlyk4	organization/people-capital organization/people-com organization/people-media	28000000000.0	USD	1992	And I.B.M., for one, has taken a keen interest in how this $28 billion business can have a staff of only 140 people at its headquarters.	1992-3-2_0511020-offset_972-r1-e1-s1-t1-p5_take.01-0	None
acquisition	Systems	Adobe_Systems	/m/0vlf	organization/adobe-systems	Panix		/m/02qpg56		34000000.0	USD	1994	For example, Panix, a small  New York-based Internet provider was acquired last summer for $34 million by Performance Systems International, based in Reston, Va., with a national system  of dial-in sites and tens of thousands of customers.	1995-11-13_0808863-offset_5649-r1-e1-s1-t1-p4_acquire.01-1	None
acquisition	Real Networks		/m/02vkm7h /m/05h2qkd	organization/realnetworks organization/real-media	Xing Technology	Xing_Technology	/m/0875s4	organization/xing-technology	75000000.0	USD	1999	In another move aimed at providing music over the Internet, Real Networks agreed to buy a software company, Xing Technology, for up to $75 million in stock.	1999-4-14_1100219-offset_3225-r1-e1-s1-t1-p2_buy.01-4	None
acquisition	Oracle	Oracle_Corporation	/m/05njw /m/0qc8mbj	organization/oracle-communications organization/oracle	European Union		/m/0_6t_z8		7700000000.0	USD	2004	Oracle's $7.7 billion offer is conditioned on removing the defensive measures and receiving antitrust approval from the European Union.	2004-10-7_1617163-offset_1546-r1-e1-s1-t1-p6_receive.01-4	None
acquisition	Yahoo	Yahoo Yahoo!	/m/019rl6	organization/yahoo organization/yahoo-media	Internet		/m/0h54_zv	organization/internet-consulting organization/internet-solutions organization/internet-com	3000000000.0	USD	2000	The founder of GeoCities, the Internet company acquired in January by Yahoo for more than $3 billion, Mr. Bohnett, too, has his own foundation, newly formed and based in Los Angeles.	1999-11-17_1153927-offset_1404-r1-e1-s1-t1-p4_acquire.01-1	None
acquisition	Google	Google_Inc. Google	/m/045c7b	organization/google	DoubleClick	DoubleClick	/m/037qmb	organization/doubleclick	3100000000.0	USD	2007	Here at home, the Federal Trade Commission is looking into the antitrust ramifications of Google's $3.1 billion acquisition of DoubleClick, an online advertising company.	2007-6-13_1854191-offset_802-r1-e1-s1-t1-p1_acquisition.01-2	None
acquisition	I.B.M.	International_Business_Machines IBM	/m/03sc8	organization/i-b-m organization/international-business-machines organization/ibm	Toshiba	La_Vie_Claire Toshiba	/m/07222j /m/0g7xx	organization/toshiba	7.7e+11	USD	1999	Indeed, I.B.M. took a $770 billion charge to cover the cost of converting a factory in France from memory chips to the custom logic chips and a $104 million charge related to ending a joint venture with Toshiba to produce memory chips in the United States.	1999-7-20_1124736-offset_2244-r1-e1-s1-t1-p8_take.01-0	None
acquisition	Systems	Adobe_Systems	/m/0vlf	organization/adobe-systems	U.S. Air Force	US_Air_Force U.S._Air_Force		organization/us-air-force organization/u-s-air-force	60300000.0	USD	1988	* Loral Corp., a manufacturer of electronic systems and microwave components for military use, said its Loral Aircraft Braking Systems unit had received a $60.3 million order for spare wheels, brakes and other critical components for various U.S. Air Force aircraft.	1988-10-7_0185880-offset_1461-r1-e1-s1-t1-p3_receive.01-5	None
acquisition	Systems	Adobe_Systems	/m/0vlf	organization/adobe-systems	printing		/m/0cqg9kq	organization/printing-com	149000000.0	USD	1989	* Rockwell International Corp., Pittsburgh, said its Graphic Systems division would acquire Baker Perkins's printing machinery business from ADV P.L.C. for $:85.3 million, or about $149 million.	1989-2-15_0223545-offset_1199-r1-e1-s1-t1-p5_acquire.01-2	None
acquisition	Hewlett-Packard	Hewlett-Packard	/m/03mnk	organization/hewlett-packard	GTE	GTE	/m/025rsk9	organization/gte organization/gte-communications	40000000.0	USD	1991	* Hewlett-Packard Co., Palo Alto, Calif., received a $40 million order to provide a network of more than 3,500 work stations to GTE Telephone Operations, a unit of GTE Corp.  * Kaman Aerospace Corp., a subsidiary of Kaman Corp., Bloomfield, Conn., received a multiyear contract from Boeing Commercial Airplane Group, Seattle, for the manufacture of wing structure components for Boeing's new 777 jet aircraft.	1991-5-21_0447047-offset_380-r1-e1-s1-t1-p2_receive.01-0	None
acquisition	EBay	EBay	/m/0z90c	organization/ebay	Baazee			organization/baazee	50000000.0	USD	2005	EBay, the world's largest auction site, bought Baazee in June for $50 million.	2004-12-21_1636313-offset_2728-r1-e1-s1-t1-p1_buy.01-1	None
acquisition	I.B.M.	International_Business_Machines IBM	/m/03sc8	organization/i-b-m organization/international-business-machines organization/ibm	Image		/m/0qb8twb /m/0qh0k92	organization/imagex-inc	6000000	USD	1989	* I.B.M., Armonk, N.Y., acquired a minority equity interest in IBS-Image Business Systems Corp., a New York applications software developer, for $6 million.	1989-6-24_0260951-offset_727-r1-e1-s1-t1-p4_acquire.01-0	None
acquisition	Yahoo	Yahoo Yahoo!	/m/019rl6	organization/yahoo organization/yahoo-media	Geocities			organization/geocities	4000000000.0	USD	2001	And Yahoo bought Geocities, which gave away Web home pages, for $4 billion.	2001-5-1_1289856-offset_7220-r1-e1-s1-t1-p1_buy.01-0	None
acquisition	CBS	CBS_Interactive CBS Columbia_Broadcasting_System CNET	/m/0dql58k /m/0nbgd6y /m/0f25q1 /m/02259q /m/09d5h	organization/cnetnetworks organization/cbs-interactive organization/cbs organization/cnet organization/cbs-mobile	Miss Universe Organization		/m/048wq_		10000000.0	USD	2002	She did the due diligence when Mr. Trump and CBS bought the Miss Universe Organization, a $10 million acquisition.	2002-11-19_1442050-offset_3483-r1-e1-s1-t1-p2_buy.01-1	None
acquisition	Nokia	Nokia_Siemens_Networks Nokia	/m/05b5c /m/0dwtpj	organization/nokia-ventures organization/nokia organization/nokia-networks organization/nokia-siemens-networks organization/nokia-mobile	Ramp Networks	RAMP	/m/03p3168	organization/everyzing organization/ramp-networks	126000000.0	USD	2000	The Finnish company, Nokia, agreed to acquire Ramp Networks, a provider of Internet security services, for $126 million.	2000-12-8_1253511-offset_0-r1-e1-s1-t1-p4_acquire.01-1	None
acquisition	I.B.M.	International_Business_Machines IBM	/m/03sc8	organization/i-b-m organization/international-business-machines organization/ibm	Xylan		/m/02_yjjd	organization/xylan	30000000.0	USD	1996	Under the terms of the agreement, I.B.M. agreed to buy $30 million worth of switches made by Xylan over the next eight months, giving a huge lift to Xylan's revenues, which were about $51 million in the first half of this year.	1996-7-23_0866696-offset_260-r1-e1-s1-t1-p10_buy.01-2	None
acquisition	CBS	CBS_Interactive CBS Columbia_Broadcasting_System CNET	/m/0dql58k /m/0nbgd6y /m/0f25q1 /m/02259q /m/09d5h	organization/cnetnetworks organization/cbs-interactive organization/cbs organization/cnet organization/cbs-mobile	American		/m/02w7_lx /m/0yc0	organization/american-software organization/american-media organization/american-solutions	8000000	USD	1991	CBS and a group of American and European investors today bought the American television rights to "Scarlett," the sequel to "Gone With the Wind," for a record $8 million.	1991-11-4_0484747-offset_0-r1-e1-s1-t1-p4_buy.01-1	None
acquisition	Ask	Ask.com	/m/027j1v /m/0dllc0d	organization/a-s-k organization/ask-technologies organization/ask-com	Hillsboro		/m/07606t7		8.95	USD	1997	In fact, ''Ask Any Girl,'' a book of girl-to-girl advice published last year was so well received that the publisher, Beyond Words, of Hillsboro, Ore., has just issued ''Ask Any Girl 2'' ($8.95).	1998-10-18_1054836-offset_168-r1-e1-s1-t1-p1_receive.01-4	None
acquisition	Ask	Ask.com	/m/027j1v /m/0dllc0d	organization/a-s-k organization/ask-technologies organization/ask-com	Ask	Ask.com	/m/027j1v /m/0dllc0d	organization/a-s-k organization/ask-technologies organization/ask-com	8.95	USD	1997	In fact, ''Ask Any Girl,'' a book of girl-to-girl advice published last year was so well received that the publisher, Beyond Words, of Hillsboro, Ore., has just issued ''Ask Any Girl 2'' ($8.95).	1998-10-18_1054836-offset_168-r1-e1-s1-t1-p1_receive.01-4	None
acquisition	Walt Disney Company	Walt_Disney_Motion_Pictures_Group Walt_Disney_Company Walt_Disney_Studios_Motion_Pictures Walt_Disney_Pictures The_Walt_Disney_Company Buena_Vista_International Buena_Vista_Distribution	/m/01795t /m/013r16 /m/04r7gt /m/054g1r /m/09b3v	organization/the-walt-disney-corporation organization/the-walt-disney-studios organization/the-walt-disney-company organization/walt-disney organization/walt-disney-company	Fox	Fox_Mobile FOX Fox_Broadcasting_Company Fox_International_Channels Fox_Mobile_Entertainment Fox_Broadcasting	/m/047dmlr /m/0h97331 /m/0n49fwx /m/0w347kv /m/0cjdk /m/04g1q80 /m/06zts3b /m/0j9pv1t /m/076ft9	organization/fox-mobile-group organization/fox-broadcasting-company organization/fox-networks-4 organization/fox organization/fox-mobile-entertainment organization/fox-mobile organization/fox-technologies organization/fox-networks organization/fox-software	19000000000.0	USD	1995	Vertical integration makes a lot of sense, he said, pointing to the Walt Disney Company's $19 billion acquisition of Capital Cities/ABC Inc., Ted Turner's interest in CBS and the creation of networks by the owners of the Fox, Warner Brothers and Paramount studios.	1995-8-26_0784801-offset_2483-r1-e1-s1-t1-p3_acquisition.01-5	None
acquisition	Amazon	Amazon.com	/m/03hbz5 /m/0mgkg	organization/amazon-com organization/amazon	Asante			organization/asante-solutions	35	USD	2005	A $35 Asante four-port hub, which allowed for the use of multiple cameras, was bought by someone calling himself Wesley Taylor, Amazon receipts show.	2005-12-19_1726113-offset_14562-r1-e1-s1-t1-p4_buy.01-3	None
acquisition	CBS	CBS_Interactive CBS Columbia_Broadcasting_System CNET	/m/0dql58k /m/0nbgd6y /m/0f25q1 /m/02259q /m/09d5h	organization/cnetnetworks organization/cbs-interactive organization/cbs organization/cnet organization/cbs-mobile	QVC	QVC	/m/02c6k_ /m/09m8sr2	organization/qvc	40	USD	1994	On June 30, when CBS announced plans to acquire QVC in a stock transaction valued at $38 to $40 a share, QVC stock rose 16 percent, to $38.	1994-7-30_0702817-offset_2407-r1-e1-s1-t1-p7_acquire.01-2	None
acquisition	Yahoo	Yahoo Yahoo!	/m/019rl6	organization/yahoo organization/yahoo-media	Webcal			organization/webcal	12000000.0	USD	1998	Ken Perlin, a professor of computer science and the director of the Media Research Laboratory at New York University, said the Internet boom had changed the orientation of his students, particularly since Yahoo bought Webcal, the Web calendar that one of the laboratory students developed, for $12 million in stock last July.	1999-5-31_1111693-offset_11327-r1-e1-s1-t1-p5_buy.01-8	None
acquisition	Cisco Systems	Cisco_Systems	/m/0dmtp	organization/cisco-systems organization/cisco	Jahi Networks		/m/0413c5t	organization/jahi-networks	16000000.0	USD	2004	Cisco Systems signed an agreement yesterday to acquire the network management start-up company Jahi Networks for $16 million.	2004-11-18_1628220-offset_0-r1-e1-s1-t1-p4_acquire.01-2	None
